[PROFILE] Starting profiling sequence...
[PROFILE] Press button to start first test at 30%
[PROFILE] Recording started at 10% power (287927 ms)
388276,40,66.90,1.578,6.51
388396,40,67.00,1.392,6.61
388501,40,67.10,1.282,6.64
388666,40,67.30,1.265,6.92
388801,40,67.60,1.504,7.27
388906,40,67.69,1.342,7.78
389071,40,68.00,1.316,6.62
389176,40,68.19,1.525,6.88
389371,40,68.50,1.563,6.73
389476,40,68.50,1.173,7.12
389581,40,68.60,1.118,6.39
389776,40,68.90,1.254,8.55
389881,40,69.00,1.178,6.59
[PROFILE] Recording ended at 40% power (389933 ms)
[PROFILE] Next power level: 45%
[PROFILE] Recording started at 45% power (392934 ms)
392934,45,70.60,1.015,7.64
393316,45,70.60,0.761,7.82
393421,45,70.60,0.571,7.88
393616,45,70.60,0.321,1.14
393721,45,70.60,0.241,1.47
393826,45,70.60,0.181,0.53
393931,45,70.60,0.135,0.91
394036,45,70.60,0.102,0.93
394230,45,70.60,0.057,1.41
394336,45,70.60,0.043,0.67
394441,45,70.60,0.032,0.32
394546,45,70.60,0.024,1.64
394741,45,70.60,0.014,0.00
394846,45,70.60,0.010,1.92
395011,45,70.60,0.008,2.33
395116,45,70.60,0.006,3.42
395251,45,70.60,0.004,5.25
395416,45,70.60,0.003,6.14
395521,45,70.60,0.002,6.97
395716,45,70.60,0.001,3.89
395821,45,70.60,0.001,6.31
395926,45,70.60,0.001,5.31
396121,45,70.60,0.000,5.86
396226,45,70.60,0.000,6.21
396421,45,70.90,0.688,6.82
396526,45,70.90,0.516,7.92
396631,45,70.80,0.149,7.41
396826,45,71.10,0.709,10.36
396931,45,71.30,1.008,7.00
397126,45,71.60,1.251,8.39
397231,45,71.69,1.153,7.17
397336,45,71.80,1.127,7.14
397456,45,71.90,1.053,9.50
397651,45,72.19,1.162,6.58
397846,45,72.50,1.359,7.22
397951,45,72.60,1.257,7.74
398056,45,72.69,1.157,7.93
398266,45,73.00,1.237,10.27
398401,45,73.40,1.668,9.64
398536,45,73.80,1.992,7.33
398641,45,73.80,1.494,7.48
398746,45,74.00,1.597,9.84
398941,45,74.40,1.794,8.00
399046,45,74.30,1.107,9.98
399150,45,74.40,1.071,7.26
399256,45,74.69,1.487,8.54
399361,45,75.00,1.853,8.29
399466,45,75.10,1.628,7.20
399660,45,75.50,1.813,6.91
399766,45,75.60,1.596,6.87
399871,45,75.80,1.673,9.06
400065,45,76.10,1.630,8.94
400171,45,76.30,1.694,6.83
400275,45,76.40,1.511,6.88
400381,45,76.60,1.605,9.62
400501,45,76.69,1.391,9.19
400681,45,76.90,1.335,8.54
400786,45,77.19,1.692,6.77
400891,45,77.40,1.769,6.96
401056,45,77.60,1.630,7.42
401191,45,77.80,1.593,6.66
401356,45,78.10,1.472,8.20
401491,45,78.19,1.449,9.35
401656,45,78.60,1.708,9.87
401761,45,78.69,1.496,6.81
401866,45,78.90,1.622,6.74
402061,45,79.19,1.571,6.76
402166,45,79.40,1.678,7.93
402271,45,79.50,1.497,8.84
402466,45,79.90,1.738,9.77
402571,45,79.90,1.303,6.83
402766,45,80.19,1.394,8.29
402870,45,80.40,1.550,6.91
402976,45,80.50,1.398,9.87
403171,45,80.80,1.471,6.55
403276,45,81.10,1.818,8.62
403486,45,81.40,1.647,8.08
403681,45,81.60,1.403,6.68
403801,45,81.80,1.469,6.75
403981,45,82.10,1.590,7.29
404191,45,82.40,1.519,8.00
404296,45,82.50,1.378,6.68
404401,45,82.70,1.509,9.92
404581,45,83.00,1.549,9.68
404686,45,83.40,2.114,6.95
404880,45,83.60,1.638,7.90
[PROFILE] Recording ended at 45% power (404934 ms)
[PROFILE] Next power level: 50%
[PROFILE] Recording started at 50% power (407935 ms)
407935,50,85.20,1.359,6.59
408301,50,85.20,1.019,6.62
408406,50,85.20,0.765,6.64
408511,50,85.20,0.573,6.62
408631,50,85.20,0.430,1.74
408811,50,85.20,0.323,1.15
408916,50,85.20,0.242,1.21
409111,50,85.20,0.136,0.96
409246,50,85.20,0.102,0.90
409426,50,85.20,0.077,0.47
409621,50,85.20,0.043,1.17
409725,50,85.20,0.032,5.98
409846,50,85.20,0.024,3.54
410026,50,85.20,0.018,4.96
410131,50,85.20,0.014,3.50
410236,50,85.20,0.010,3.19
410341,50,85.20,0.008,4.17
410521,50,85.20,0.004,1.81
410656,50,85.20,0.003,3.43
410821,50,85.20,0.002,5.11
410926,50,85.20,0.002,5.31
411031,50,85.20,0.001,6.66
411151,50,85.20,0.001,7.72
411331,50,85.20,0.001,5.45
411436,50,85.30,0.239,5.55
411541,50,85.50,0.655,7.06
411646,50,85.50,0.491,8.69
411751,50,85.60,0.607,4.90
411946,50,85.90,0.998,5.69
412051,50,86.10,1.225,5.72
412186,50,86.20,1.104,7.96
412366,50,86.60,1.384,7.29
412561,50,86.90,1.463,4.84
412666,50,87.00,1.335,7.86
412771,50,87.20,1.478,6.43
412966,50,87.60,1.621,7.86
413071,50,87.70,1.454,4.74
413176,50,87.90,1.567,7.33
413341,50,88.20,1.629,5.33
413446,50,88.50,1.936,7.78
413566,50,88.50,1.452,7.65
413746,50,88.80,1.506,4.90
413851,50,89.00,1.606,4.67
414046,50,89.40,1.796,5.92
414181,50,89.60,1.717,6.85
414346,50,89.90,1.743,4.34
414451,50,90.10,1.783,7.28
414570,50,90.20,1.547,5.00
414750,50,90.60,1.716,8.46
414856,50,90.80,1.759,7.15
415051,50,91.10,1.674,4.65
415156,50,91.20,1.493,6.82
415261,50,91.40,1.596,7.36
415366,50,91.50,1.435,5.59
415471,50,91.70,1.553,6.83
415575,50,92.00,1.886,7.80
415756,50,92.10,1.338,7.49
415861,50,92.40,1.718,4.73
415965,50,92.60,1.769,6.98
416071,50,92.70,1.563,6.28
416176,50,92.90,1.648,6.31
416280,50,93.00,1.477,7.40
416460,50,93.40,1.663,7.06
416581,50,93.50,1.454,5.25
416686,50,93.70,1.567,5.24
416866,50,93.80,1.314,7.69
416971,50,94.10,1.700,4.45
417076,50,94.30,1.751,7.54
417196,50,94.60,1.938,7.93
417376,50,95.00,2.009,6.22
417481,50,95.20,1.983,6.81
417586,50,95.30,1.725,6.88
417781,50,95.60,1.625,4.37
417886,50,95.90,1.933,7.35
417991,50,96.00,1.688,8.09
418096,50,96.20,1.742,6.64
418201,50,96.30,1.545,6.98
418306,50,96.50,1.635,4.64
418501,50,96.60,1.158,7.35
418606,50,97.00,1.821,5.61
418711,50,97.10,1.604,6.70
